gene	Two-cell	Four-cell	Eight-cell	Blast	Morula	Oocyte	Sperm	Zygote
Klk14	0.01571428571	0.01422763415	0	0.004830913043	0	0	0	0.08064516129
Klk15	0.006920903955	0.02586206897	0	0.005235222892	0.0041666625	0	0	0
Klk1b1	0.01666666667	0.03571428571	0.004444444444	0	0	0	0	0.08928571429
Klk1b16	0	0	0	0	0	0.01190475	0	0
Klk1b21	0.01124337778	0	0.01290322581	0	0	0	0	0
Klk1b22	0.02955841026	0	0.01351351351	0	0	0.01428571429	0	0.02777777778
Klk1b24	0.0148148	0	0.005555555556	0	0	0	0	0
Klk1b26	0.01553671186	0.01282051282	0	0	0	0	0	0.0119047619
Klk1b27	0.03577692105	0	0.015625	0.009009	0	0	0.1	0.01315789474
Klk1b3	0.01149424138	0.05208333333	0.00666666	0	0	0	0	0
Klk1b4	0.00622222	0	0	0.001683501852	0.03846153846	0	0	0.02
Klk1b5	0.009	0.02604165625	0	0.007092191489	0	0	0	0
Klk1b8	0.02192981579	0	0	0.02450979412	0	0	0	0.08695652174
Klk1b9	0	0	0	0	0	0	0	0
Klk4	0.005979935185	0	0.01030927835	0.0175	0	0.005952380952	0	0.01694915254
Klk5	0.01183172393	0.002040816327	0.001968503937	0	0	0.002066115702	0	0
Klk6	0.01711409396	0.005747126437	0.01972009924	0.001291992248	0	0	0	0.008417505051
Klk7	0.006782945349	0	0	0.0040625	0	0	0	0.03125
Klk8	0.009509793421	0.01687763291	0.003571428571	0	0	0.007122504274	0	0.01123595506
Klk9	0.009571334127	0	0	0	0	0	0	0
Klkb1	0.03046560222	0.007092198582	0.01067073171	0.0009009	0.004347826087	0.006972111554	0	0.004208752525
Klra1	0.016266664	0.02127659574	0.001265822785	0	0	0	0	0.01086956522
Klra10	0	0.09090909091	0	0	0	0	0	0
Klra17	0.004021447721	0	0.003300331683	0	0	0.004366812227	0.01851851852	0.01724137931
Klra3	0.01822917187	0	0.041666675	0	0	0	0	0
Klra4	0	0	0	0.02	0	0	0	0
Klra5	0.01764705882	0.0303030303	0	0	0	0	0	0
Klra6	0.00253164557	0	0	0	0	0	0	0
Klra7	0.00625	0.02631578947	0	0	0.1	0.03571428571	0	0
Klra8	0.01111111111	0	0	0	0	0.05	0	0
Klra9	0	0.09090909091	0	0	0	0	0	0
Klrb1	0.01480815108	0.04029304396	0.005602235294	0.0078125	0	0.007430659341	0	0.0078125
Klrb1a	0.01044169626	0.02821522047	0.001915706897	0.02005076142	0.02222222222	0	0.03703703704	0
Klrb1b	0.02333332667	0	0.002352941176	0	0	0.00462962963	0	0.015625
Klrb1c	0.01023390789	0	0	0	0	0.007246369565	0.1111111111	0
Klrb1f	0.01308451351	0	0.02475247525	0.01063829787	0	0.00887574	0	0
Klrc1	0	0	0	0	0	0	0	0
Klrc3	0.04	0	0	0	0	0	0	0
Klrd1	0.001470588235	0	0	0	0	0	0	0
Klre1	0.02348484091	0.03703703704	0	0	0	0	0	0.00641025641
Klrg1	0.01509971795	0.01176470588	0.003482587065	0.004329004329	0	0	0	0.01904761905
Klrg2	0.01109733102	0.01430142904	0.003723404255	0.003460620525	0	0.007122504274	0.001552795031	0.004664179104
Klrh1	0.01135598081	0.03225806452	0.01041667188	0.01333333333	0.05882352941	0.025	0	0
Klri1	0.005952375	0	0	0.01052631579	0	0.01020408163	0	0.05714285714
Klri2	0.008620689655	0	0	0.03409090909	0	0	0	0
Klrk1	0	0	0.00574712069	0	0	0	0	0.04545454545
Kmo	0.009779278107	0.01593137255	0.003411305556	0.001763667989	0	0.009341009597	0	0.005012531328
Kmt2a	0.009816138992	0.01147784657	0.004408352668	0.001400898789	0.004219408228	0.006254816227	0.007042253521	0.008727477477
Kmt2b	0.01162893988	0.005609361017	0.002177177177	0.006313038896	0.002815315315	0.006220838258	0	0.0201511335
Kmt2c	0.02073982599	0.01499859798	0.007172931579	0.01299978018	0.006833943696	0.01083832984	0.001642036125	0.01664941304
Kmt2d	0.009247300431	0.007883462725	0.005443361421	0.006669278964	0.003797897253	0.006291389257	0.004437869822	0.01052631462
Kmt2e	0.0153603124	0.01521585138	0.007816929526	0.008118203061	0.005917159763	0.0179933665	0.002145922747	0.01662561576
Kmt5a	0.009782673831	0.006280637868	0.007237610709	0.002539068619	0.002232142857	0.01393398214	0.01069182264	0.01063829787
Kmt5b	0.0135229497	0.008698712221	0.004621600205	0.005349390813	0.006628219067	0.008479188078	0.001164328084	0.01282865299
Kmt5c	0.01081757446	0.003787878788	0.0036465	0.002746914815	0.00495049505	0.004881447699	0	0.002808988764
Kncn	0.01654507407	0.04166666667	0.01492537313	0.006329113924	0.03773584906	0.01428571429	0	0
Kndc1	0.009854192251	0.003222996341	0.0006727214934	0.002007224174	0.003444084279	0.002188183807	0.004474272931	0.008139534884
Kng1	0.01440381587	0.01781608966	0.006260573604	0.009852216749	0	0.01449275362	0	0.002403846154
Kng2	0.01222664783	0.01446153846	0.006770833333	0.006436565299	0.004464285714	0.01411042945	0	0.0321888412
Knl1	0.01372768838	0.01830985915	0.009565498054	0	0.002830188679	0.003367002525	0	0.01305970149
Knop1	0.008518118026	0.005376344086	0.008356225275	0.005280170259	0.004016064257	0.003546098404	0	0.007407407407
Knstrn	0.01624640174	0.01688218319	0.005665026273	0.002148997135	0.001470588235	0.004231771484	0	0.008849557522
Kntc1	0.02017072423	0.008452680708	0.007862473259	0.006111423337	0.005016722408	0.003439038228	0.004725897921	0.01097935837
Kpna1	0.02073412949	0.01990521327	0.0037333328	0.004973312955	0.01045510332	0.01050569658	0.003630361386	0.003086419753
Kpna2	0.01196476289	0.01058201058	0.02065526923	0.001792114695	0.01807228916	0.004587155963	0	0.003703703704
Kpna3	0.01387649896	0.01535508637	0.007258910377	0.004728922252	0.003448275862	0.01301399803	0.01104972376	0.01884057971
Kpna4	0.01752893211	0.01431209695	0.008601931491	0.009960257824	0.008833922261	0.01157894737	0	0.008797653959
Kpna6	0.01414984083	0.008165826633	0.007909003795	0.008002864548	0.003134796238	0.006989246544	0	0.01293103161
Kpna7	0.01885074003	0.01111110968	0.006246875562	0.008058727733	0.003938945347	0.003983428298	0.00110864745	0.01591117033
Kpnb1	0.01107251368	0.02234636872	0.006727829358	0.01060565823	0.001805054152	0.004110612108	0.005347593583	0.0147601476
Kprp	0.01709401709	0.01818181818	0	0	0	0	0	0
Kptn	0.01167310595	0	0.003064162011	0.002916665	0	0.00089285625	0	0.02564102564
Kras	0.0142969611	0.01487179385	0.01466973733	0.001739130435	0	0.005952380102	0	0.02189781022
Krba1	0.01537353475	0.002815314189	0.002325581395	0.002040814286	0	0.007076181572	0.007462686567	0.01152073733
Krcc1	0.003003004505	0.01666666667	0	0	0	0.02123142038	0	0.025
Kremen1	0.0155173804	0.008891042677	0.006873079051	0.006307714286	0.003963011889	0.01298299302	0.003086419753	0.01843971489
Kremen2	0.003167701449	0	0	0.0007142857143	0	0	0	0
Kri1	0.009414533816	0.01440329218	0.002624671916	0.008680552885	0.003159554502	0.01276493064	0.003846153846	0.02241715205
Krit1	0.009764940374	0.01679586434	0.003703702222	0.006377314583	0.005263157895	0.001706484642	0	0.003891050584
Krr1	0.01021201623	0.00946969697	0.003971962617	0.005694143167	0.01015228426	0.004901960784	0	0
Krt1	0.01323749078	0	0	0.0005847947368	0	0.0006451612903	0.01052631579	0.009345794393
Krt10	0.02061012054	0	0	0	0	0.005847953216	0	0.02609427273
Krt12	0.007222593458	0.01488095238	0.004934210526	0.002293577982	0.004385964912	0.002941176471	0	0.009708737864
Krt13	0.01472222143	0	0.003003	0	0	0.002873560345	0	0
Krt14	0.002873563218	0	0.001204819277	0.001506024096	0	0	0	0.03125
Krt15	0.00907638255	0.01204819277	0.001481481481	0	0.02325581395	0.006410253846	0	0.0119047619
Krt16	0.003225806452	0.04166666667	0.009259259259	0	0	0	0	0
Krt17	0.01692643113	0	0.01315789474	0	0	0	0	0.01219512195
Krt18	0.004629446386	0.00946969697	0.001851851852	0.003905721212	0	0.001785714286	0	0.002380952381
Krt19	0.01495034915	0.002358490566	0.000936329588	0	0.004190474286	0.005813233766	0.007462686567	0.002617801047
Krt2	0.009678822917	0.01020408163	0.004088050314	0	0.008620689655	0	0	0.03409090909
Krt20	0.01755112935	0	0.009493670886	0.01142857143	0	0.003597122302	0	0.02808988764
Krt222	0.02199496035	0.007575754545	0.009523809524	0	0	0.01282051282	0	0.0125
Krt23	0.009474716495	0.007326005495	0.001129942373	0.003639846839	0.016	0.0048828125	0	0.01612903226
Krt24	0.002337930872	0.004424778761	0	0	0	0.004132231405	0	0.02127659574
Krt25	0.002024291498	0	0.0006944458333	0	0	0.0023148125	0.009615384615	0
Krt26	0.009986227273	0.003703703704	0.009154929577	0.001572325472	0.01351351351	0.007142857143	0.01538461538	0
Krt27	0.007475739336	0	0.002272727273	0.00117370892	0.009090909091	0.006849315068	0	0.008130081301
Krt28	0.01330768013	0	0	0.0006195799257	0.002398079137	0	0.01086956522	0
Krt31	0.02407920388	0.01111111111	0	0	0	0.01538461538	0	0.015625
Krt32	0.01111111458	0.0069444375	0.005434782609	0.01971325806	0	0	0	0.01785714286
Krt33a	0.00574712931	0.02962962222	0.0037037	0.001923076923	0	0.01098901099	0	0.01666666667
Krt33b	0.005698008547	0	0	0	0	0	0	0.009433962264
Krt34	0.009318181818	0.01754385965	0	0	0.005649711864	0.00444444	0	0
Krt35	0.01276979137	0.01428571429	0.0016	0.003649635036	0	0.01237113402	0	0.00625
Krt36	0	0.02666666667	0	0.003669724771	0.007142857143	0	0	0
Krt39	0.01463260265	0.04929577465	0.004237288136	0.003668761006	0.02040816327	0.01453488372	0	0.0243902439
Krt4	0.003589745128	0	0.0102880679	0.005423283333	0	0.01282050769	0	0
Krt40	0.01310272327	0	0	0	0	0.002252252252	0.02083333333	0.04242423636
Krt42	0.01130125833	0.01657940314	0.0008658008658	0.002334082677	0.001984125	0.001196172249	0	0.0134575528
Krt5	0.009662129412	0.006561677165	0.004093567251	0.002659574468	0	0.01111111111	0	0.03723404255
Krt6a	0.01238095714	0	0	0	0	0	0	0
Krt6b	0.004830913043	0.08333333333	0	0	0	0.004716981132	0	0
Krt7	0.01767770152	0.01850683281	0.001662508728	0.002212389381	0.003367003367	0.005228015873	0	0.01395348837
Krt71	0.02854947926	0	0	0.003605769231	0.002040816327	0.01840490798	0	0.01666666667
Krt72	0.01917499177	0.01438848921	0.001	0.005530973451	0	0.0005405405405	0	0
Krt73	0.01280663927	0.02912621359	0.01234567901	0.01064572251	0	0.01127819549	0	0.005208333333
Krt75	0.01151880719	0	0.0002572016461	0.0003982473118	0	0.001666665	0	0.02173913043
Krt76	0.0233990069	0.01904761905	0.00108225	0	0	0.005882352941	0	0.07323943662
Krt77	0.00508838796	0.01773049645	0.006276150628	0.007490632959	0	0.004145935323	0.007352941176	0.01851851667
Krt78	0.01402883092	0.015625	0	0.002525252525	0	0.01641413636	0	0.01149425287
Krt79	0.005168233533	0.001030927835	0.001216543796	0.002008033133	0.002358490566	0.00544217551	0.0026455	0.003225806452
Krt8	0.01584507042	0	0.004210526316	0.001657196023	0.0009900990099	0.004512635379	0	0.008982035928
Krt80	0.01072362737	0.0083081571	0.00492851693	0.005015168467	0	0.02205029016	0	0.01244813278
Krt81	0.005033557047	0.02272727273	0	0.000425170068	0	0.004347826087	0.02222222222	0
Krt82	0.01200105	0.0170250914	0.004115226337	0.0002245171756	0.001655629139	0	0	0.006369426752
Krt83	0.008734333158	0.01401869159	0.01836734694	0.005681818182	0	0.008084574627	0	0.009523809524
Krt84	0.0171735	0.007122504274	0.003174602339	0.0005668928571	0	0.002267571429	0	0.005208333333
Krt86	0.02774133505	0.02232141964	0.005621301775	0.001773047872	0	0	0	0
Krt87	0.008939200893	0.01449275362	0	0	0	0.006155301136	0	0.004166666667
Krt88	0.02883954324	0.01351351351	0.005154639175	0.003086416667	0	0	0	0.009615384615
Krt9	0.01551490244	0.02419354839	0	0	0	0	0	0
Krt90	0.01538231475	0.02960526316	0	0.002978452471	0	0.002283105023	0	0.02184959146
Krtap1-4	0.05892857143	0	0	0	0	0.01428571429	0	0
Krtap1-5	0.004545454545	0	0.03125	0	0	0.06666666667	0	0
Krtap10-10	0.008547	0	0	0	0	0	0	0
Krtap10-4	0.0111111	0	0	0	0	0	0	0
Krtap11-1	0.00324675	0	0.01351351351	0	0	0	0	0.03846153846
Krtap14	0.01082250649	0.007575757576	0	0	0	0.01086956522	0	0
Krtap15	0.01319444167	0.005555555556	0	0	0	0	0	0
Krtap16-1	0.003048780488	0.04545454545	0	0	0	0	0	0
Krtap17-1	0.0042735	0	0	0.004807692308	0	0	0	0
Krtap19-1	0.006172833333	0	0	0	0	0	0	0
Krtap2-4	0	0.037037	0	0	0	0	0	0
Krtap21-1	0.0104166875	0.04166666667	0	0	0	0	0	0
Krtap24-1	0	0	0.04347826087	0.0119047619	0	0	0	0
Krtap26-1	0	0	0	0	0	0	0	0
Krtap28-10	0.01449273913	0	0	0.02380952381	0.05	0	0	0.03571428571
Krtap28-13	0.003401357143	0.03448275862	0	0.004761904762	0	0	0	0.07692307692
Krtap29-1	0.01798940741	0	0.01234566667	0	0	0	0	0
Krtap3-1	0.01282053846	0.03333333333	0.04861108333	0	0	0	0	0
Krtap3-2	0	0	0	0	0	0	0	0
Krtap31-1	0	0	0	0	0.1	0	0	0
Krtap4-1	0	0	0	0	0.00714285	0.009615384615	0.05882352941	0
Krtap4-13	0	0	0	0	0	0	0	0
Krtap4-16	0	0	0	0	0	0	0	0
Krtap4-2	0	0	0.0375	0	0	0	0	0.08333333333
Krtap4-6	0.03174604762	0.025	0	0	0	0	0	0.025
Krtap4-7	0	0	0	0.006666666667	0	0	0	0
Krtap4-8	0.0277777619	0	0.025	0	0	0	0	0
Krtap4-9	0.01851851852	0	0.02272727273	0	0	0	0	0.04166666667
Krtap5-1	0	0.25	0	0	0	0	0	0
Krtap7-1	0	0	0	0.03333333333	0	0	0	0
Krtap9-3	0	0	0	0	0	0.01388888889	0	0
Krtcap2	0.004192867925	0.01034482759	0.003012048193	0	0	0.007042253521	0	0.01492537313
Krtcap3	0.02039930469	0	0	0	0.002427184466	0.001801801802	0	0
Krtdap	0.009866895833	0	0	0	0	0.01767677273	0	0.04
Ksr1	0.01385313284	0.005600897323	0.005478675161	0.00745841712	0.003577441255	0.01627058234	0.002600103744	0.01662416981
Ksr2	0.01476303568	0.01238374655	0.006060794161	0.003824852097	0.003624645592	0.003690078585	0.003117913946	0.00864137427
Kti12	0.00617284127	0	0.003105590062	0	0	0	0	0
Ktn1	0.02315925565	0.006944444048	0.006951194191	0.004024191696	0.002946954813	0.007806825708	0	0.01364522368
Kxd1	0.006363222826	0.005706893761	0.004662653088	0.00260752772	0.004556212308	0.002117362976	0.00625	0.02331022246
Ky	0.007044666614	0.01069295102	0.005016621034	0.0009151414309	0	0.003580054865	0	0.005825734043
Kyat1	0.009011877863	0.00307502952	0.0005361930295	0.01397502067	0.00664893617	0.0003779285714	0	0.03266331658
Kyat3	0.0117145711	0.01658628135	0.00574074	0.007249184024	0.004155124654	0.005538922156	0.001766784452	0.01279707313
Kynu	0.01652801606	0.02718926483	0.00273688222	0.004673475395	0.003937007874	0.002229653846	0	0.01321138211
L1cam	0.01649915736	0.01295429975	0.006276466425	0.002521230892	0.01107594937	0.003009708738	0	0.008077358362
L1td1	0.004935583744	0.005025125628	0.001453488372	0.0003924642857	0.005405405405	0.009641871901	0	0.005464480874
L2hgdh	0.01317086706	0.009933992079	0.01340155848	0.008530979408	0.0009578534483	0.00767543797	0.02479338843	0.02416918429
L3hypdh	0.00919788	0.001436780172	0.001597444089	0.00285451105	0	0.007194244604	0.009009009009	0
L3mbtl1	0.01524927944	0.008618503802	0.002866666667	0.003505608173	0.00255775495	0.006230283912	0.003937007874	0.0150812065
L3mbtl2	0.01426763174	0.005734086957	0.004311262295	0.005655603399	0.003798034853	0.0008849557522	0.008	0.01304713636
L3mbtl3	0.01576648366	0.006410255769	0.006707543478	0.002701367467	0.002325581395	0.004143739658	0.002976190476	0.0220833325
L3mbtl4	0.01816418441	0.0230587296	0.007326898144	0.002446769231	0.008024690741	0.00536711887	0.006953106722	0.01499928687
Lacc1	0.01098484943	0.007317073171	0	0.004816956647	0	0	0	0.005524861878
Lactb	0.01441927805	0.01724137931	0.0006596306069	0.006210517857	0.002747252747	0.001225488971	0	0.007978723404
Lactb2	0.02191396087	0.01244444533	0.007411191413	0.004679802956	0	0.01198140129	0	0.008064516129
Lactbl1	0.008328040248	0.005868544601	0.001907630522	0.003864022514	0.001016259146	0.0009846827133	0	0.008833922261
Lad1	0.01149223435	0.007352941176	0.003837719298	0.00377241744	0.004934210526	0.004524886878	0.005263157895	0.0125164664
Lag3	0.009795649606	0.003086419753	0.001047120419	0	0	0.007164402715	0	0.009433962264
Lage3	0.006172839506	0	0	0.008771929825	0	0	0	0
Lair1	0.01478820754	0.02076124567	0.01746215012	0.00920347992	0.02192982632	0.00685483871	0.01219512195	0.01341463415
Lalba	0.006557377049	0.0243902439	0	0.01025641538	0	0	0	0.06896551724
Lama1	0.01489688078	0.007297406614	0.004244306238	0.002733480954	0.002138710357	0.006927056585	0.001651982379	0.009634551495
Lama2	0.01474342022	0.01867745513	0.004686788763	0.004193443055	0.008885298869	0.00623488343	0.003207698476	0.007407406914
Lama3	0.01830679614	0.02108134871	0.005408172915	0.005010632541	0.006802720779	0.008813162912	0.003926701571	0.01815753154
Lama4	0.0199480585	0.01533953775	0.006733288991	0.002332126659	0.006065857886	0.003700128378	0.0044345898	0.01460597826
Lama5	0.009935747812	0.01039506074	0.007030930403	0.006474611263	0.005316303279	0.007620914977	0.002735978112	0.009089445946
Lamb1	0.01392995662	0.007132915449	0.002498911392	0.005173056318	0.005231828947	0.008827683051	0.001960784314	0.01670716889
Lamb2	0.004036005226	0.004444444444	0.003668563567	0.003100776386	0	0.007874015748	0.002100840336	0.003558718861
Lamb3	0.01885031342	0.01884508921	0.004559866626	0.005084593413	0.004042288557	0.006641123372	0.00184501845	0.01245937053
Lamc1	0.01136736287	0.01185161416	0.003215599558	0.008404721135	0.00350140056	0.008406218076	0.006441223833	0.01529363703
Lamc2	0.01713576968	0.01021566288	0.004273504006	0.00589232027	0.006230529595	0.008872416087	0.001918158568	0.005145413423
Lamc3	0.0106360988	0.0108055	0.001904016432	0.002057612483	0.002610692982	0.005001496855	0.002474634744	0.01277506112
Lamp1	0.008375053738	0.01975945017	0.001725837278	0.004092827848	0	0.01262042197	0	0.003831417625
Lamp2	0.02034620836	0.02628726016	0.007034572379	0.009213420792	0.002304147465	0.01515151439	0.01219512195	0.007092198582
Lamp3	0.0165190593	0.008928571429	0.006887049587	0.001078747573	0.009259259259	0	0.01282051282	0.01481481481
Lamp5	0.006947535826	0.002941176471	0.01428571351	0.003030301818	0	0.003465346535	0	0.01041666667
Lamtor1	0.02100942543	0.006993006993	0.005555556667	0.004226022792	0.009852216749	0.005894958199	0.007462686567	0.0202020202
Lamtor2	0	0.01219512195	0	0	0	0.00393258427	0	0.01234567901
Lamtor3	0.01833890635	0.01633986928	0.00336021371	0.003816793893	0	0	0	0
Lamtor4	0.004974581699	0.00175175045	0.00484496124	0.0009124087591	0	0.01376146789	0	0.008571426667
Lamtor5	0.01881850059	0.01136363636	0.008333333333	0.001677852349	0.01111111111	0	0	0.00555555
Lancl1	0.0269811461	0.02850876974	0.004050710575	0.002059308072	0.008771928571	0.004962779156	0.006369426752	0.02121212
Lancl2	0.01444494904	0.01507537688	0.003574619303	0.004914004914	0	0.001792114695	0	0.005376342742
Lancl3	0.01214524925	0.008120649652	0.007116103933	0.002770562424	0.006872852234	0.003387533333	0.002717391304	0.01870748299
Lao1	0.01542462147	0.02551020408	0	0	0.02941176471	0.001538461538	0	0.01298701299
Lap3	0.01183247584	0.01397515217	0.003246753247	0.003018372047	0.004464285714	0.004385964912	0.01014492609	0.002109704641
Laptm4a	0.009969473333	0.01051401869	0.001628664495	0.01023017903	0	0.006430868167	0.003703703704	0
Laptm4b	0.01156061894	0.007373113169	0.008011869436	0.004811935723	0.001589463215	0.006690775769	0.009615384615	0.01285240299
Laptm5	0.02487464729	0.01060317067	0.007172557173	0.003092144712	0.007057547231	0.01057613333	0	0.01174496644
Large1	0.01817878966	0.01517857098	0.007243373478	0.004513615334	0.01028265088	0.007031104151	0.007037297678	0.0137152776
Large2	0.006134657802	0.001068375	0.002800180108	0.0004444444444	0.003205128205	0.005649717514	0.01388888889	0.003937007874
Larp1	0.01274621289	0.008194653555	0.003004661435	0.007599661751	0	0.01119960046	0.002958579882	0.0200729927
Larp1b	0.0148782545	0.01379310207	0.00654524977	0.003558742623	0.004566208904	0.004906452463	0.003236245955	0.006541523891
Larp4	0.02113423311	0.0247473151	0.001635111876	0.01033932205	0.00651465798	0.01074433592	0	0.01724137931
Larp4b	0.0139095538	0.0113102104	0.002115391858	0.01022318071	0.004166666667	0.007259495208	0.003714019499	0.01343864423
Larp6	0.008162349372	0.009429152905	0.006847993056	0.000624375641	0.004778971326	0.003881276256	0	0.01178161034
Larp7	0.02791913738	0.02795030435	0.005685130612	0.003309267148	0.002083333333	0.001225490196	0.009708737864	0
Lars	0.01651291323	0.0167439459	0.001816239316	0.007816835338	0.006178860976	0.003634894992	0.007246376812	0.02392344498
Lars2	0.02080424053	0.006944443333	0.005335670341	0.005855854955	0.00488997555	0.002805049088	0.007616486559	0.01095140246
Las1l	0.01637939264	0.01282050962	0	0.01038062284	0	0	0	0.0223880597
Lasp1	0.009759564097	0.006581196923	0.002923327709	0.002677006546	0.003136762861	0.008581163569	0.001984126984	0.00670794582
Lat	0.01114385692	0.02294685507	0.007427538043	0.01429979882	0.004901960784	0.006442078014	0	0.004901957983
Lat2	0.01409403394	0.004328162791	0.003201280112	0.01243288184	0.0126886144	0.00181723676	0	0.01808510638
Lats1	0.01420222721	0.003708480813	0.004151839858	0.002106371248	0.0005917159763	0.005939524838	0.002222222222	0.008169934641
Lats2	0.0126038867	0.005724331646	0.002376933544	0.002543142779	0.001170822972	0.01341818541	0.003300330033	0.009384775808
Lax1	0.01608979404	0.004726889706	0	0.003100772093	0	0	0	0
Layn	0.007057661017	0.007054671958	0.0006289320755	0.006027254717	0.002666664	0.02284263959	0	0.01176470588
Lbh	0.01473313809	0.01913759593	0.002682762575	0.003080985915	0.005434782609	0.01921248068	0.004608294931	0.03175895765
Lbhd1	0.01509511111	0	0.0015873	0	0	0	0	0.004385964912
Lbp	0.02076984109	0.01628910356	0.006795420601	0.006743737958	0.008333333333	0.003021148036	0.006756756757	0.01149425287
Lbr	0.005792837217	0.002622717703	0.002372034956	0.005839002268	0.003288201161	0.004860093704	0.002915451895	0.007037037778
Lbx1	0.0004651162791	0.001497005988	0.001439908571	0.001245084174	0.007575754545	0	0.002118644068	0
Lbx2	0.008793453988	0	0.006134969325	0.02582845029	0	0.007142857143	0	0
Lca5	0.01726735256	0.01318897638	0.007283632391	0.002556967033	0.001424501425	0.01531396906	0.00325732899	0.006241564777
Lca5l	0.01778050271	0.004466563553	0.004656862299	0.005765305952	0.005648535565	0.00598023869	0.002057613169	0.007614213198
Lcat	0.009425289655	0.01595744681	0	0	0	0.004320985185	0	0.00537633871
Lce1a1	0.0125	0	0	0	0	0	0	0
Lce1a2	0	0	0	0	0	0	0	0.1
Lce1b	0	0	0	0.03571428571	0	0	0	0.04545454545
Lce1c	0.01242689474	0.1111111111	0.05263157895	0	0	0	0	0.08333333333
Lce1d	0	0	0.05882352941	0	0	0	0	0
Lce1e	0.030303	0	0	0	0	0	0	0
Lce1f	0.02272727273	0	0	0	0	0	0	0
Lce1g	0	0.09090909091	0	0	0	0	0	0
Lce1h	0.034201375	0.1	0	0	0	0	0	0
Lce1i	0	0	0	0	0	0	0	0
Lce1j	0	0	0	0	0	0	0	0
Lce1k	0.025641	0.05555555556	0	0	0	0.041666625	0	0
Lce1l	0.08460313333	0.1428571429	0	0.03333333333	0	0	0	0
Lce1m	0.0119047619	0	0	0	0	0	0	0
Lce3b	0.006535941176	0	0	0	0	0	0	0.1111111111
Lce3c	0.15	0	0	0	0	0	0	0
Lce3d	0	0	0	0	0	0	0	0
Lce3e	0	0	0.025641	0	0	0	0	0
Lce3f	0	0	0	0	0	0	0	0
Lce6a	0	0.1111111111	0	0	0	0	0	0
Lck	0.006043318452	0.002997601918	0.004647965347	0.003134796238	0.003773584906	0.00872308686	0.002525252525	0.009433962264
Lclat1	0.0218016532	0.01104122851	0.006176165601	0.005571902884	0.004139433007	0.01419238611	0.005357142857	0.01581843191
Lcmt1	0.01387814096	0.01572208186	0.004295976724	0.002676446471	0.002918287938	0.007996632576	0.005025125628	0.011771
Lcmt2	0.007642029412	0.02217453219	0.001689189189	0	0	0	0	0.005076142132
Lcn10	0.02123456667	0.004830913043	0	0.00125	0	0.006666666667	0	0
Lcn11	0.01507936508	0	0.004166666667	0	0.02702702703	0	0	0
Lcn12	0.04040402895	0	0.02647058824	0.01169589474	0.06060604545	0	0	0
Lcn3	0	0.0729166875	0.020833315	0	0	0.03571428571	0	0
Lcn4	0.01715685294	0	0	0	0	0	0	0
Lcn5	0.03095715663	0.009090909091	0	0	0	0.003875976744	0	0.02272727273
Lcn6	0.02647515217	0	0	0	0	0	0	0
Lcn8	0.01530612245	0.02777777778	0.03191489362	0	0	0.006578947368	0	0.01666666667
Lcn9	0.01351351351	0.01785714286	0	0	0	0	0	0.07692307692
Lcor	0.01938150566	0.01872501918	0.00622841992	0.01314456039	0.005172413793	0.01758865213	0.01049868766	0.01578947368
Lcorl	0.01262617917	0.00897606383	0.006752163355	0.007217069794	0.005190796296	0.004716073147	0.00289017341	0.01150306748
Lcp1	0.01954505623	0.01758711243	0.006214444588	0.005168792172	0.001916932907	0.007599118062	0	0.01385725057
Lcp2	0.0133556029	0.02651515152	0.005343914286	0.002730293447	0.01176470588	0.01439110865	0.009049773756	0.01789077119
Lct	0.01953182424	0.00925925817	0.005751611639	0.005429828383	0.00332594235	0.004453819972	0.003558718861	0.01670378619
Lctl	0.01443110129	0.02342047712	0.004460664234	0.01799686854	0.005076142132	0.01650273115	0	0.01213592233
Ldah	0.01857473696	0.01289517471	0.002829268293	0.006875297432	0.005530973451	0.003840681366	0.003978779841	0.009609609009
Ldb1	0.008977300161	0.003054099476	0.004206500956	0.006966312248	0.00390540724	0.004577901304	0.005172413793	0.009162303665
Ldb2	0.02163577008	0.02559017847	0.007333957839	0.002389891124	0.003346994262	0.004095363317	0.000796812749	0.01258811662
Ldb3	0.008875651317	0.00845410628	0.002468172253	0.002488874477	0.004820936639	0.01291512731	0.005952380952	0.00799826978
Ldc1	0.01230782484	0.01799686854	0.004240282686	0.0002349625	0	0.00652173913	0	0.006711409396
Ldha	0.008260231203	0.008825846336	0.008419243299	0.003006012024	0.003174603175	0.00488997555	0.002747252747	0.001078747573
Ldhal6b	0	0	0.004830913043	0	0	0	0	0
Ldhb	0.006110592593	0.009785352273	0.002142244216	0.001929011574	0.006493506494	0.004854368932	0	0.005076142132
Ldhc	0.03749434906	0.03837719298	0.01181592164	0.005109291803	0	0.01511627907	0	0.008333333333
Ldhd	0.01065483927	0.01282051099	0.005405405405	0.01657162605	0	0.01446721973	0.01063829787	0.005787034722
Ldlr	0.01369246999	0.001779359431	0.004077791719	0.001508295249	0.0007107313433	0.01841397742	0.004838709677	0.01953449626
Ldlrad1	0.01511164593	0.001811594203	0.002590673575	0.005500817734	0	0.007062146893	0.01162790698	0.01515151515
Ldlrad2	0.009375970588	0.009067357513	0.005703422053	0.00113765529	0.003448275862	0.01219512195	0	0.009375
Ldlrad3	0.01474893547	0.01183206067	0.004342985724	0.004301682566	0.003811503119	0.008884398139	0.002866242038	0.01687988614
